product_name_en	product_name_da	product_name_de	product_name_fr	product_name_it	product_name_nl	product_name_pl	product_name_fi	product_name_es	product_name_sv	product_url_en	product_url_da	product_url_de	product_url_fr	product_url_it	product_url_nl	product_url_pl	product_url_fi	product_url_es	product_url_sv	style_en	style_da	style_de	style_fr	style_it	style_nl	style_pl	style_fi	style_es	style_sv	category	environment_image_1	environment_image_2	environment_image_3
Canvas print - Wo2 2x3ratio	Lærred - Wo2 2x3ratio	Leinwandbild - Wo2 2x3ratio	Toile - Wo2 2x3ratio	Stampe su tela - Wo2 2x3ratio	Canvas schilderi - Wo2 2x3ratio	Obraz na płótnie - Wo2 2x3ratio	Canvas taulu - Wo2 2x3ratio	Lienzo - Wo2 2x3ratio	Canvastavla Wo2 2x3ratio - Tavla	https://wamaya.local/en/product/canvas-print-wo2-2x3ratio/	https://wamaya.local/da/product/laerred-wo2-2x3ratio/	https://wamaya.local/de/product/leinwandbild-wo2-2x3ratio/	https://wamaya.local/fr/product/toile-wo2-2x3ratio/	https://wamaya.local/it/product/stampe-su-tela-wo2-2x3ratio/	https://wamaya.local/nl/product/canvas-schilderi-wo2-2x3ratio/	https://wamaya.local/pl/product/obraz-na-plotnie-wo2-2x3ratio/	https://wamaya.local/fi/product/canvas-taulu-wo2-2x3ratio/	https://wamaya.local/es/product/lienzo-wo2-2x3ratio/	https://wamaya.local/product/canvastavla-wo2-2x3ratio-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2502330&i=1079	https://pictufy.com/api/interiors.php?p=2502330&i=94	
Canvas print - Beige One Line Drawing	Lærred - Beige One Line Drawing	Leinwandbild - Beige One Line Drawing	Toile - Beige One Line Drawing	Stampe su tela - Beige One Line Drawing	Canvas schilderi - Beige One Line Drawing	Obraz na płótnie - Beige One Line Drawing	Canvas taulu - Beige One Line Drawing	Lienzo - Beige One Line Drawing	Canvastavla Beige One Line Drawing - Tavla	https://wamaya.local/en/product/canvas-print-beige-one-line-drawing/	https://wamaya.local/da/product/laerred-beige-one-line-drawing/	https://wamaya.local/de/product/leinwandbild-beige-one-line-drawing/	https://wamaya.local/fr/product/toile-beige-one-line-drawing/	https://wamaya.local/it/product/stampe-su-tela-beige-one-line-drawing/	https://wamaya.local/nl/product/canvas-schilderi-beige-one-line-drawing/	https://wamaya.local/pl/product/obraz-na-plotnie-beige-one-line-drawing/	https://wamaya.local/fi/product/canvas-taulu-beige-one-line-drawing/	https://wamaya.local/es/product/lienzo-beige-one-line-drawing/	https://wamaya.local/product/canvastavla-beige-one-line-drawing-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2551323&i=1079	https://pictufy.com/api/interiors.php?p=2551323&i=94	
Canvas print - White Brush Stroke Poster - No.1	Lærred - White Brush Stroke Plakat - No.1	Leinwandbild - White Brush Stroke Poster - No.1	Toile - White Brush Stroke Affiche - No.1	Stampe su tela - White Brush Stroke Poster - No.1	Canvas schilderi - White Brush Stroke Poster - No.1	Obraz na płótnie - White Brush Stroke Plakat - No.1	Canvas taulu - White Brush Stroke Juliste - No.1	Lienzo - White Brush Stroke Póster - No.1	Canvastavla White Brush Stroke Poster No.1 - Tavla	https://wamaya.local/en/product/canvas-print-white-brush-stroke-poster-no-1/	https://wamaya.local/da/product/laerred-white-brush-stroke-plakat-no-1/	https://wamaya.local/de/product/leinwandbild-white-brush-stroke-poster-no-1/	https://wamaya.local/fr/product/toile-white-brush-stroke-affiche-no-1/	https://wamaya.local/it/product/stampe-su-tela-white-brush-stroke-poster-no-1/	https://wamaya.local/nl/product/canvas-schilderi-white-brush-stroke-poster-no-1/	https://wamaya.local/pl/product/obraz-na-plotnie-white-brush-stroke-plakat-no-1/	https://wamaya.local/fi/product/canvas-taulu-white-brush-stroke-juliste-no-1/	https://wamaya.local/es/product/lienzo-white-brush-stroke-poster-no-1/	https://wamaya.local/product/canvastavla-white-brush-stroke-poster-no-1-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2551337&i=1079	https://pictufy.com/api/interiors.php?p=2551337&i=94	
Canvas print - White Brush Stroke Poster - No.2	Lærred - White Brush Stroke Plakat - No.2	Leinwandbild - White Brush Stroke Poster - No.2	Toile - White Brush Stroke Affiche - No.2	Stampe su tela - White Brush Stroke Poster - No.2	Canvas schilderi - White Brush Stroke Poster - No.2	Obraz na płótnie - White Brush Stroke Plakat - No.2	Canvas taulu - White Brush Stroke Juliste - No.2	Lienzo - White Brush Stroke Póster - No.2	Canvastavla White Brush Stroke Poster No.2 - Tavla	https://wamaya.local/en/product/canvas-print-white-brush-stroke-poster-no-2/	https://wamaya.local/da/product/laerred-white-brush-stroke-plakat-no-2/	https://wamaya.local/de/product/leinwandbild-white-brush-stroke-poster-no-2/	https://wamaya.local/fr/product/toile-white-brush-stroke-affiche-no-2/	https://wamaya.local/it/product/stampe-su-tela-white-brush-stroke-poster-no-2/	https://wamaya.local/nl/product/canvas-schilderi-white-brush-stroke-poster-no-2/	https://wamaya.local/pl/product/obraz-na-plotnie-white-brush-stroke-plakat-no-2/	https://wamaya.local/fi/product/canvas-taulu-white-brush-stroke-juliste-no-2/	https://wamaya.local/es/product/lienzo-white-brush-stroke-poster-no-2/	https://wamaya.local/product/canvastavla-white-brush-stroke-poster-no-2-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2551338&i=1079	https://pictufy.com/api/interiors.php?p=2551338&i=94	
Canvas print - Swirling One Line Art	Lærred - Swirling One Line Art	Leinwandbild - Swirling One Line Art	Toile - Swirling One Line Art	Stampe su tela - Swirling One Line Art	Canvas schilderi - Swirling One Line Art	Obraz na płótnie - Swirling One Line Art	Canvas taulu - Swirling One Line Art	Lienzo - Swirling One Line Art	Canvastavla Swirling One Line Art - Tavla	https://wamaya.local/en/product/canvas-print-swirling-one-line-art/	https://wamaya.local/da/product/laerred-swirling-one-line-art/	https://wamaya.local/de/product/leinwandbild-swirling-one-line-art/	https://wamaya.local/fr/product/toile-swirling-one-line-art/	https://wamaya.local/it/product/stampe-su-tela-swirling-one-line-art/	https://wamaya.local/nl/product/canvas-schilderi-swirling-one-line-art/	https://wamaya.local/pl/product/obraz-na-plotnie-swirling-one-line-art/	https://wamaya.local/fi/product/canvas-taulu-swirling-one-line-art/	https://wamaya.local/es/product/lienzo-swirling-one-line-art/	https://wamaya.local/product/canvastavla-swirling-one-line-art-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2551366&i=1079	https://pictufy.com/api/interiors.php?p=2551366&i=94	
Canvas print - Banana Leaf Black &amp; White III	Lærred - Banana Leaf Black &amp; White III	Leinwandbild - Banana Leaf Black &amp; White III	Toile - Banana Leaf Black &amp; White III	Stampe su tela - Banana Leaf Black &amp; White III	Canvas schilderi - Banana Leaf Black &amp; White III	Obraz na płótnie - Banana Leaf Black &amp; White III	Canvas taulu - Banana Leaf Black &amp; White III	Lienzo - Banana Leaf Black &amp; White III	Canvastavla Banana Leaf Black &amp; White III - Tavla	https://wamaya.local/en/product/canvas-print-banana-leaf-black-white-iii/	https://wamaya.local/da/product/laerred-banana-leaf-black-white-iii/	https://wamaya.local/de/product/leinwandbild-banana-leaf-black-white-iii/	https://wamaya.local/fr/product/toile-banana-leaf-black-white-iii/	https://wamaya.local/it/product/stampe-su-tela-banana-leaf-black-white-iii/	https://wamaya.local/nl/product/canvas-schilderi-banana-leaf-black-white-iii/	https://wamaya.local/pl/product/obraz-na-plotnie-banana-leaf-black-white-iii/	https://wamaya.local/fi/product/canvas-taulu-banana-leaf-black-white-iii/	https://wamaya.local/es/product/lienzo-banana-leaf-black-white-iii/	https://wamaya.local/product/canvastavla-banana-leaf-black-white-iii-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2594413&i=1079	https://pictufy.com/api/interiors.php?p=2594413&i=94	
Canvas print - Banana Leaf Black &amp; White II	Lærred - Banana Leaf Black &amp; White II	Leinwandbild - Banana Leaf Black &amp; White II	Toile - Banana Leaf Black &amp; White II	Stampe su tela - Banana Leaf Black &amp; White II	Canvas schilderi - Banana Leaf Black &amp; White II	Obraz na płótnie - Banana Leaf Black &amp; White II	Canvas taulu - Banana Leaf Black &amp; White II	Lienzo - Banana Leaf Black &amp; White II	Canvastavla Banana Leaf Black &amp; White II - Tavla	https://wamaya.local/en/product/canvas-print-banana-leaf-black-white-ii/	https://wamaya.local/da/product/laerred-banana-leaf-black-white-ii/	https://wamaya.local/de/product/leinwandbild-banana-leaf-black-white-ii/	https://wamaya.local/fr/product/toile-banana-leaf-black-white-ii/	https://wamaya.local/it/product/stampe-su-tela-banana-leaf-black-white-ii/	https://wamaya.local/nl/product/canvas-schilderi-banana-leaf-black-white-ii/	https://wamaya.local/pl/product/obraz-na-plotnie-banana-leaf-black-white-ii/	https://wamaya.local/fi/product/canvas-taulu-banana-leaf-black-white-ii/	https://wamaya.local/es/product/lienzo-banana-leaf-black-white-ii/	https://wamaya.local/product/canvastavla-banana-leaf-black-white-ii-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2594414&i=1079	https://pictufy.com/api/interiors.php?p=2594414&i=94	
Canvas print - Botanical vintage key	Lærred - Botanical vintage key	Leinwandbild - Botanical vintage key	Toile - Botanical vintage key	Stampe su tela - Botanical vintage key	Canvas schilderi - Botanical vintage key	Obraz na płótnie - Botanical vintage key	Canvas taulu - Botanical vintage key	Lienzo - Botanical vintage key	Canvastavla Botanical vintage key - Tavla	https://wamaya.local/en/product/canvas-print-botanical-vintage-key/	https://wamaya.local/da/product/laerred-botanical-vintage-key/	https://wamaya.local/de/product/leinwandbild-botanical-vintage-key/	https://wamaya.local/fr/product/toile-botanical-vintage-key/	https://wamaya.local/it/product/stampe-su-tela-botanical-vintage-key/	https://wamaya.local/nl/product/canvas-schilderi-botanical-vintage-key/	https://wamaya.local/pl/product/obraz-na-plotnie-botanical-vintage-key/	https://wamaya.local/fi/product/canvas-taulu-botanical-vintage-key/	https://wamaya.local/es/product/lienzo-botanical-vintage-key/	https://wamaya.local/product/canvastavla-botanical-vintage-key-tavla/	Minimalist	Minimalistisk	Minimalistisch	Minimaliste	Minimalist	Minimalist	Minimalist	Minimalistinen	Minimalista	Minimalistisk	Blommor	https://pictufy.com/api/interiors.php?p=2478685&i=1079	https://pictufy.com/api/interiors.php?p=2478685&i=94	
Canvas print - Leaning Nude	Lærred - Leaning Nude	Leinwandbild - Leaning Nude	Toile - Leaning Nude	Stampe su tela - Leaning Nude	Canvas schilderi - Leaning Nude	Obraz na płótnie - Leaning Nude	Canvas taulu - Leaning Nude	Lienzo - Leaning Nude	Canvastavla Leaning Nude - Tavla	https://wamaya.local/en/product/canvas-print-leaning-nude/	https://wamaya.local/da/product/laerred-leaning-nude/	https://wamaya.local/de/product/leinwandbild-leaning-nude/	https://wamaya.local/fr/product/toile-leaning-nude/	https://wamaya.local/it/product/stampe-su-tela-leaning-nude/	https://wamaya.local/nl/product/canvas-schilderi-leaning-nude/	https://wamaya.local/pl/product/obraz-na-plotnie-leaning-nude/	https://wamaya.local/fi/product/canvas-taulu-leaning-nude/	https://wamaya.local/es/product/lienzo-leaning-nude/	https://wamaya.local/product/canvastavla-leaning-nude-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2629317&i=1079	https://pictufy.com/api/interiors.php?p=2629317&i=94	
Canvas print - Botanical pink ice cream	Lærred - Botanical pink ice cream	Leinwandbild - Botanical pink ice cream	Toile - Botanical pink ice cream	Stampe su tela - Botanical pink ice cream	Canvas schilderi - Botanical pink ice cream	Obraz na płótnie - Botanical pink ice cream	Canvas taulu - Botanical pink ice cream	Lienzo - Botanical pink ice cream	Canvastavla Botanical pink ice cream - Tavla	https://wamaya.local/en/product/canvas-print-botanical-pink-ice-cream/	https://wamaya.local/da/product/laerred-botanical-pink-ice-cream/	https://wamaya.local/de/product/leinwandbild-botanical-pink-ice-cream/	https://wamaya.local/fr/product/toile-botanical-pink-ice-cream/	https://wamaya.local/it/product/stampe-su-tela-botanical-pink-ice-cream/	https://wamaya.local/nl/product/canvas-schilderi-botanical-pink-ice-cream/	https://wamaya.local/pl/product/obraz-na-plotnie-botanical-pink-ice-cream/	https://wamaya.local/fi/product/canvas-taulu-botanical-pink-ice-cream/	https://wamaya.local/es/product/lienzo-botanical-pink-ice-cream/	https://wamaya.local/product/canvastavla-botanical-pink-ice-cream-tavla/	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Vintage	Blommor	https://pictufy.com/api/interiors.php?p=2478681&i=1079	https://pictufy.com/api/interiors.php?p=2478681&i=94	
Canvas print - Mid Century Abstract Painting	Lærred - Mid Century Abstract Painting	Leinwandbild - Mid Century Abstract Painting	Toile - Mid Century Abstract Painting	Stampe su tela - Mid Century Abstract Painting	Canvas schilderi - Mid Century Abstract Painting	Obraz na płótnie - Mid Century Abstract Painting	Canvas taulu - Mid Century Abstract Painting	Lienzo - Mid Century Abstract Painting	Canvastavla Mid Century Abstract Painting - Tavla	https://wamaya.local/en/product/canvas-print-mid-century-abstract-painting/	https://wamaya.local/da/product/laerred-mid-century-abstract-painting/	https://wamaya.local/de/product/leinwandbild-mid-century-abstract-painting/	https://wamaya.local/fr/product/toile-mid-century-abstract-painting/	https://wamaya.local/it/product/stampe-su-tela-mid-century-abstract-painting/	https://wamaya.local/nl/product/canvas-schilderi-mid-century-abstract-painting/	https://wamaya.local/pl/product/obraz-na-plotnie-mid-century-abstract-painting/	https://wamaya.local/fi/product/canvas-taulu-mid-century-abstract-painting/	https://wamaya.local/es/product/lienzo-mid-century-abstract-painting/	https://wamaya.local/product/canvastavla-mid-century-abstract-painting-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2629967&i=1079	https://pictufy.com/api/interiors.php?p=2629967&i=94	
Canvas print - Mid Century Geometric Tricolor	Lærred - Mid Century Geometric Tricolor	Leinwandbild - Mid Century Geometric Tricolor	Toile - Mid Century Geometric Tricolor	Stampe su tela - Mid Century Geometric Tricolor	Canvas schilderi - Mid Century Geometric Tricolor	Obraz na płótnie - Mid Century Geometric Tricolor	Canvas taulu - Mid Century Geometric Tricolor	Lienzo - Mid Century Geometric Tricolor	Canvastavla Mid Century Geometric Tricolor - Tavla	https://wamaya.local/en/product/canvas-print-mid-century-geometric-tricolor/	https://wamaya.local/da/product/laerred-mid-century-geometric-tricolor/	https://wamaya.local/de/product/leinwandbild-mid-century-geometric-tricolor/	https://wamaya.local/fr/product/toile-mid-century-geometric-tricolor/	https://wamaya.local/it/product/stampe-su-tela-mid-century-geometric-tricolor/	https://wamaya.local/nl/product/canvas-schilderi-mid-century-geometric-tricolor/	https://wamaya.local/pl/product/obraz-na-plotnie-mid-century-geometric-tricolor/	https://wamaya.local/fi/product/canvas-taulu-mid-century-geometric-tricolor/	https://wamaya.local/es/product/lienzo-mid-century-geometric-tricolor/	https://wamaya.local/product/canvastavla-mid-century-geometric-tricolor-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Abstrakt	https://pictufy.com/api/interiors.php?p=2629969&i=1079	https://pictufy.com/api/interiors.php?p=2629969&i=94	
Canvas print - Circuitry	Lærred - Circuitry	Leinwandbild - Circuitry	Toile - Circuitry	Stampe su tela - Circuitry	Canvas schilderi - Circuitry	Obraz na płótnie - Circuitry	Canvas taulu - Circuitry	Lienzo - Circuitry	Canvastavla Circuitry - Tavla	https://wamaya.local/en/product/canvas-print-circuitry/	https://wamaya.local/da/product/laerred-circuitry/	https://wamaya.local/de/product/leinwandbild-circuitry/	https://wamaya.local/fr/product/toile-circuitry/	https://wamaya.local/it/product/stampe-su-tela-circuitry/	https://wamaya.local/nl/product/canvas-schilderi-circuitry/	https://wamaya.local/pl/product/obraz-na-plotnie-circuitry/	https://wamaya.local/fi/product/canvas-taulu-circuitry/	https://wamaya.local/es/product/lienzo-circuitry/	https://wamaya.local/product/canvastavla-circuitry-tavla/	Abstract	Abstrakt	Abstrakt	Abstrait	Abstract	Abstract	Abstract	Abstrakti	Abstracto	Abstrakt	Illustrationer	https://pictufy.com/api/interiors.php?p=2469820&i=1079	https://pictufy.com/api/interiors.php?p=2469820&i=94	
Canvas print - Infinite Moments Infinite Autumns	Lærred - Infinite Moments Infinite Autumns	Leinwandbild - Infinite Moments Infinite Autumns	Toile - Infinite Moments Infinite Autumns	Stampe su tela - Infinite Moments Infinite Autumns	Canvas schilderi - Infinite Moments Infinite Autumns	Obraz na płótnie - Infinite Moments Infinite Autumns	Canvas taulu - Infinite Moments Infinite Autumns	Lienzo - Infinite Moments Infinite Autumns	Canvastavla Infinite Moments Infinite Autumns - Tavla	https://wamaya.local/en/product/canvas-print-infinite-moments-infinite-autumns/	https://wamaya.local/da/product/laerred-infinite-moments-infinite-autumns/	https://wamaya.local/de/product/leinwandbild-infinite-moments-infinite-autumns/	https://wamaya.local/fr/product/toile-infinite-moments-infinite-autumns/	https://wamaya.local/it/product/stampe-su-tela-infinite-moments-infinite-autumns/	https://wamaya.local/nl/product/canvas-schilderi-infinite-moments-infinite-autumns/	https://wamaya.local/pl/product/obraz-na-plotnie-infinite-moments-infinite-autumns/	https://wamaya.local/fi/product/canvas-taulu-infinite-moments-infinite-autumns/	https://wamaya.local/es/product/lienzo-infinite-moments-infinite-autumns/	https://wamaya.local/product/canvastavla-infinite-moments-infinite-autumns-tavla/	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Japandi	Blommor	https://pictufy.com/api/interiors.php?p=2500689&i=1079	https://pictufy.com/api/interiors.php?p=2500689&i=94	
